q3_curso,q4_institucion,q5_grado,q7_sesion,n_alumnos,q8_fecha_clase,nombre_tema_A,nombre_tema_B,comment_class,pct_puntaje,duration_h,asistencia,logro,proceso,inicio,pct_asistencia,pct_logro,pct_proceso,pct_inicio
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,15jun2026,Textos narrativos I,,La sesión solo se desarrolló con los 5 chicos de 4to de secundaria.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,16jun2026,Textos narrativos I,,La sesión se desarrolló a las 12 del mediodía por una reunión de docentes.,.5,2.6666667,2,1,0,1,.40000001,.5,0,.5
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,18jun2026,Textos narrativos I,,"La sesión no se pudo realizar con los estudiantes, pues no asistieron. Se supone que el motivo es porque estuvieron realizando los trabajos para el Día del Padre hasta el final de su horario regular.",,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,19jun2026,Textos narrativos I,,Los estudiantes no asistieron porque estaban jugando fútbol en la comunidad.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,22jun2026,Textos narrativos II,,No asistió ningún estudiante de 5to. La sesión se desarrolló a las 3 p.m. con los estudiantes de 4to de secundaria.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,23jun2026,Textos narrativos II,,La sesión se desarrolló solo con una estudiante de 4to de secundaria. Inició a las 3 p.m.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,25jun2026,Textos narrativos II,,No asistió ningún estudiante de 5to grado. La sesión se desarrolló solo con estudiantes de 4to grado.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,26jun2026,Textos narrativos II,,La sesión se desarrolló con normalidad en horario de la mañana por recorte de horario regular de los docentes.,0,2.6666667,1,0,0,1,.2,0,0,1
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,07jul2026,Textos narrativos III,,La sesión solo se desarrolló con los estudiantes de 4to de secundaria. No asistió ningún estudiante de 5to.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,09jul2026,Textos narrativos III,,Solo asistieron 2 estudiantes de 4to y estudiantes de 1ro de sec. ,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,10jul2026,Textos narrativos III,,No asistió ningún estudiante de 5to grado. La sesión se desarrolló solo con estudiantes de 4to grado de secundaria.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,15apr2026,Textos descriptivos,,La sesión se inició de manera puntual y se desarrolló sin ningún incoveniente. Se les entregó una infografía sobre los temas vistos lunes y martes.,.58333331,1.3333334,3,2,0,1,.60000002,.66666669,0,.33333334
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,18apr2026,Textos descriptivos,,La sesión se desarrolló con normalidad.,1,1.3333334,1,1,0,0,.2,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,30apr2026,Textos instructivos,,La sesión no se desarrolló porque los estudiantes estaban en un campeonato de la comunidad. Se programo una sesión de consolidación para este jueves 30/04 ya que martes 28 y miércoles 29 hicimos reforzamiento (lunes no hubo clases). No se me informo del campeonato mencionado sino hasta la misma hora de mi clase.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,02may2026,Textos instructivos,,"De los estudiantes de 5to no asistió ninguno ni aun los que suelen venir. Se les pasó la voz el día de ayer para las clases de ayer y hoy, sin embargo, no asistieron. ",,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,13may2026,Textos narrativos I,,La sesión se desarrolló con normalidad. Solo asistió 1 estudiante.,.80000001,1.3333334,1,1,0,0,.2,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,16may2026,Textos narrativos I,,No asistió ningún estudiante de 5to de secundaria a la sesión de consolidación.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,17jun2026,Textos narrativos I,,La sesión se inició a las 3 p.m.,1,1.3333334,1,1,0,0,.2,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,20jun2026,Textos narrativos I,,No asistió ningún estudiante. Algunos asistieron al campeonato de la comunidad por el Día del Padre.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,24jun2026,Textos narrativos II,,La sesión no se desarrolló porque los estudiantes no asistieron en la fecha de San Juan.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,27jun2026,Textos narrativos II,,"La sesión se desarrolló por la mañana, pero solo con algunos estudiantes de 4to grado de secundaria.",,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,08jul2026,Textos narrativos III,,Los estudiantes de 4to y 5to no asistieron. En su lugar asistieron estudiantes de 6to y 1ro de sec.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,11jul2026,Textos narrativos III,,La sesión se desarrolló solo con 2 estudiantes de 4to de secundaria y algunos estudiantes de 1ro y 3ro de sec. ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,06apr2026,Nivelación 0,,,.40000001,2.6666667,2,0,1,1,.40000001,0,.5,.5
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,07apr2026,Nivelación 0,,Asistieron 2 de 5 de secundaria ,.5,2.6666667,2,0,1,1,.40000001,0,.5,.5
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,09apr2026,Nivelación 0,,Solo asistieron 7 y 2 fueron de quinto ,.80000001,2.6666667,2,1,1,0,.40000001,.5,.5,0
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,10apr2026,Nivelación 0,,Vinieron 4 de quinto de secundaria ,.5625,2.6666667,4,2,1,1,.80000001,.5,.25,.25
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,20apr2026,Nivelación 0,,Solo vino 1,1,2.6666667,1,1,0,0,.2,1,0,0
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,21apr2026,Fracciones,,Solo vino un estudiante ,.60000002,2.6666667,1,0,1,0,.2,0,1,0
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,23apr2026,Operaciones con fracciones,,Le dificulta dividir ,.60000002,2.6666667,1,0,1,0,.2,0,1,0
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,24apr2026,Fracciones,,Se le dificulta dividir ,.80000001,2.6666667,1,1,0,0,.2,1,0,0
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,04may2026,Fracciones,,Nadie asistió ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,05may2026,Fracciones,,Asistió uno de quinto y 6 de cuarto ,.80000001,2.6666667,1,1,0,0,.2,1,0,0
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,07may2026,Fracciones,,La ausencia de los estudiantes es por motivo de olimpiadas ,.2,2.6666667,1,0,0,1,.2,0,0,1
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,08may2026,Operaciones con fracciones,,Inasistencia por eventos deportivos ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,02jun2026,Números decimales,,No asistió nadie de quinto ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,04jun2026,Números decimales,,Tema: comparación de decimales ,.40000001,2.6666667,1,0,0,1,.2,0,0,1
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,05jun2026,Números decimales,,Recta numérica y números decimales notables ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,08jun2026,Números decimales,,"Números decimales comparación, suma y resta",,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,09jun2026,Números decimales,,"Números decimales comparación, suma y resta ",,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,11jun2026,Números decimales,,Multiplicación de números decimales ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,12jun2026,Números decimales,,Multiplicación y división de números decimales ,.26666668,2.6666667,3,0,0,3,.60000002,0,0,1
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,30jun2026,Porcentajes II,,Asistieron 6 y ninguno de quinto ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,02jul2026,Proporciones,,Solo asistió un estudiante de 2 de secundaria ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,03jul2026,Proporciones,,"Asistieron 5 en total, 3 de cuarto, 1 de quinto y 1 de segundo ",.2,2.6666667,1,0,0,1,.2,0,0,1
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,13jul2026,Proporciones,,Asistieron solo de 4to,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,14jul2026,Proporciones,,"Asistieron 3, 2 de 4to y 1 de 2do",,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,16jul2026,Patrones y progresiones,,Asistieron solo 2 de cuarto ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,17jul2026,Patrones y progresiones,,Los profesores y alumnos de todo el colegio se fueron a limpiar la chacra ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,20jul2026,Lenguaje algebraico y ecuaciones,,Solo asistieron 4 de cuarto ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,08apr2026,Nivelación 0,,No vinieron ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,11apr2026,Nivelación 0,,El nombre de la estudiante Roncardo Ankuri Georgina Magaly está incompleto en el formulario ,.53333336,1.3333334,3,0,2,1,.60000002,0,.66666669,.33333334
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,22apr2026,Fracciones,,Asistieron 5 alumnos ,1,1.3333334,2,2,0,0,.40000001,1,0,0
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,25apr2026,Fracciones,,No asistieron los alumnos de quinto ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,06may2026,Fracciones,,No asistió nadie de quinto ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,09may2026,Operaciones con fracciones,,No asistió nadie de quinto ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,03jun2026,Números decimales,,No asistió quinto ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,06jun2026,Números decimales,,Suma y resta de números decimales ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,10jun2026,Números decimales,,Tema: Multiplicación de números decimales ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,13jun2026,Porcentajes I,,No asistió nadie de quinto ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,01jul2026,Porcentajes II,,No asistieron ,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,15jul2026,Patrones y progresiones,,Hoy salieron a las 12 pm y no llegaron para la tarde,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de consolidación (miércoles y sábados),5,18jul2026,Patrones y progresiones,,Progresión aritmética ,,1.3333334,0,0,0,0,0,,,
,,,,,,,,,,,0,0,0,0,,,,
